Defendant Agency Name,Docket #,Jurisdiction,Court Jurisdiction,Responsible Agency File #,Submitting Agency File #,Control #,Payment ID #,Payment Sent Date,Principal Amount,Principal Citation Code,Principal Citation Code Description,Attorney Fees Amount,Attorney Fees Citation Code,Attorney Fees Citation Code Description,Cost Amount,Cost Citation Code,Cost Citation Code Description,Interest Amount,Interest Citation Code,Interest Citation Code Description,Payment Amount,Reimbursable
"Department of Agriculture","2:13-CV-916","U.S. District Court","Ohio - Southern","NONE PROVIDED","","201600616","008602016","12/09/2015","35000.00","28-USC-2677 Traffic      ","Federal Tort Claims Act/Settlement/Traffic","0.00","","","0.00","","","0.00","","","35000.00","N",
"Bureau of Prisons","CV-09-0003","U.S. District Court","New York - Eastern","CV-09-0003","","201600617","005772016","11/16/2015","350000.00","28-USC-2677 Miscellany   ","Federal Tort Claims Act/Settlement/Miscellany","0.00","","","0.00","","","0.00","","","350000.00","N",
"Bureau of Prisons","CV-09-0003","U.S. District Court","New York - Eastern","CV-09-0003","","201600617","005782016","11/16/2015","175000.00","28-USC-2677 Miscellany   ","Federal Tort Claims Act/Settlement/Miscellany","0.00","","","0.00","","","0.00","","","175000.00","N",
"Social Security Administration","2:14-CV-184","U.S. District Court","Vermont","NONE PROVIDED","","201600618","007582016","11/20/2015","0.00","","","0.00","","","400.00","28-USC-2412(a)           ","Costs Per 28 USC 1920","0.00","","","400.00","N",
"Natl Guard Bureau; US Army Corps of Engineers","1:06-CV-01559","U.S. District Court","California  - Easterm","90-7-3-17947/1; 90-7-3-17947/1","","201600619","005952016","11/16/2015","20430.69","42-USC-9607              ","CERCLA/Superfund","0.00","","","0.00","","","0.00","","","20430.69","N",
"Social Security Administration","6:14-CV-1052","U.S. District Court","South Carolina","2014V00583","","201600620","005752016","11/16/2015","0.00","","","0.00","","","400.00","28-USC-2412(a)           ","Costs Per 28 USC 1920","0.00","","","400.00","N",
"Social Security Administration","4:14-CV-1288","U.S. District Court","South Carolina","2014V00702","","201600622","007682016","11/20/2015","0.00","","","0.00","","","7.00","28-USC-2412(a)           ","Costs Per 28 USC 1920","0.00","","","7.00","N",
"Department of the Army","cv-14-00180-PHX-SPL","U.S. District Court","Arizona","2013V00201","","201600624","015202016","01/13/2016","47500.00","28-USC-2677 Traffic      ","Federal Tort Claims Act/Settlement/Traffic","0.00","","","0.00","","","0.00","","","47500.00","N",
"Department of the Army","cv-14-00180-PHX-SPL","U.S. District Court","Arizona","2013V00201","","201600624","015212016","01/13/2016","2500.00","28-USC-2677 Traffic      ","Federal Tort Claims Act/Settlement/Traffic","0.00","","","0.00","","","0.00","","","2500.00","N",
"Social Security Administration","14-4039-CV-C-REL-SSA","U.S. District Court","Missouri - Western","unknown","","201600629","019422016","02/09/2016","0.00","","","0.00","","","400.00","28-USC-2412(a)           ","Costs Per 28 USC 1920","0.00","","","400.00","N",
"Social Security Administration","14-0382-SSA-CV-W-MJW","U.S. District Court","Missouri - Western","unknown","","201600630","005852016","11/16/2015","0.00","","","0.00","","","400.00","28-USC-2412(a)           ","Costs Per 28 USC 1920","0.00","","","400.00","N",
"Social Security Administration","14-04146-CV-C-SWH","U.S. District Court","Missouri - Western","unknown","","201600631","005842016","11/16/2015","0.00","","","0.00","","","400.00","28-USC-2412(a)           ","Costs Per 28 USC 1920","0.00","","","400.00","N",
"Social Security Administration","14-00616-CV-W-SWH","U.S. District Court","Missouri - Western","unknown","","201600632","005832016","11/16/2015","0.00","","","0.00","","","400.00","28-USC-2412(a)           ","Costs Per 28 USC 1920","0.00","","","400.00","N",
"Social Security Administration","14-4334-CV-C-ODS-SSA","U.S. District Court","Missouri - Western","unknown","","201600633","005822016","11/16/2015","0.00","","","0.00","","","400.00","28-USC-2412(a)           ","Costs Per 28 USC 1920","0.00","","","400.00","N",
"Social Security Administration","14-CV-01024-W-DW","U.S. District Court","Missouri - Western","unknown","","201600634","005812016","11/16/2015","0.00","","","0.00","","","400.00","28-USC-2412(a)           ","Costs Per 28 USC 1920","0.00","","","400.00","N",
"Forest Service","2:13-cv-00650-DBP","U.S. District Court","Utah","2013V00180","","201600643","006732016","11/16/2015","70000.00","28-USC-2677 Fire-Flood   ","Federal Tort Claims Act/Settlement/Fire-Flood","0.00","","","0.00","","","0.00","","","70000.00","N",
"Department of the Army","2:14-cv-00151-DBP","U.S. District Court","Utah","2014V00077","","201600646","006242016","11/18/2015","32700.00","28-USC-2677 Fire-Flood   ","Federal Tort Claims Act/Settlement/Fire-Flood","0.00","","","0.00","","","0.00","","","32700.00","N",
"Social Security Administration","4:12-cv-2311-DCN","U.S. District Court","South Carolina","2012V02070","","201600649","006582016","11/16/2015","23.00","28-USC-2412(a)           ","Costs Per 28 USC 1920","0.00","","","0.00","","","0.00","","","23.00","N",
"Social Security Administration","1:14-cv-3387-DCN","U.S. District Court","South Carolina","2014V01597","","201600652","006622016","11/16/2015","0.00","","","0.00","","","7.00","28-USC-2412(a)           ","Costs Per 28 USC 1920","0.00","","","7.00","N",
"Bur of Land Mgmt","2:15-cv-00090-BCW","U.S. District Court","Utah","90-8-6-07849","","201600655","010432016","12/11/2015","0.00","","","6000.00","16-USC-1540              ","Endangered Species Act","0.00","","","0.00","","","6000.00","N",
"Forest Service","CV 15-00114-PA(SPx)","U.S. District Court","California  - Central","2015V00228","","201600660","006692016","11/16/2015","200000.00","28-USC-2677 Miscellany   ","Federal Tort Claims Act/Settlement/Miscellany","0.00","","","0.00","","","0.00","","","200000.00","N",
"Social Security Administration","3:14-cv-00227-JWD-RLB","U.S. District Court","Louisiana - Middle","2014V00091","","201600661","006002016","11/16/2015","0.00","","","0.00","","","400.00","28-USC-2412(a)           ","Costs Per 28 USC 1920","0.00","","","400.00","N",
"Social Security Administration","1:15-cv-00024-MR-DLH","U.S. District Court","North Carolina - Western","2015V00085","","201600662","006422016","11/16/2015","0.00","","","0.00","","","420.07","28-USC-2412(a)           ","Costs Per 28 USC 1920","0.00","","","420.07","N",
"Social Security Administration","3:15-cv-03570-MAS","U.S. District Court","New Jersey","DC 15-3570","","201600663","006402016","11/16/2015","0.00","","","0.00","","","400.00","28-USC-2412(a)           ","Costs Per 28 USC 1920","0.00","","","400.00","N",
"Social Security Administration","15 Civ 2351 (JCM)","U.S. District Court","New York - Southern","15 Civ 2351 (JCM)","","201600669","006172016","11/18/2015","400.00","28-USC-2412(a)           ","Costs Per 28 USC 1920","0.00","","","0.00","","","0.00","","","400.00","N",
"Department of Housing and Urban Development","09-CV-9859","U.S. District Court","Ohio - Southern","145-17-7153","","201600673","008802016","01/08/2016","150000.00","28-USC-2414              ","Attny Gen Cert - Settlements/State&Foreign Cts ONLY","0.00","","","0.00","","","0.00","","","150000.00","N",
"Social Security Administration","14-CV-3843","U.S. District Court","New York - Eastern","2014V01574","","201600676","006412016","11/16/2015","423.00","28-USC-2412(a)           ","Costs Per 28 USC 1920","0.00","","","0.00","","","0.00","","","423.00","N",
"Coast Guard","61-21180","U.S. District Court","Puerto Rico","61-21180","","201600678","014462016","01/06/2016","287500.00","46-USC-31101et seq       ","Public Vessels Act","0.00","","","0.00","","","0.00","","","287500.00","N",
"Social Security Administration","1:14-CV-3156","U.S. District Court","New Jersey","14-3156","","201600679","008642016","12/09/2015","417.25","28-USC-2412(a)           ","Costs Per 28 USC 1920","0.00","","","0.00","","","0.00","","","417.25","N",
"Social Security Administration","CV-15-2239","U.S. District Court","New York - Eastern","CV-15-2239","","201600681","007452016","11/20/2015","0.00","","","0.00","","","400.00","28-USC-2412(a)           ","Costs Per 28 USC 1920","0.00","","","400.00","N",
"Social Security Administration","CV-15-1688","U.S. District Court","New York - Eastern","CV-15-1688","","201600682","007462016","11/20/2015","0.00","","","0.00","","","400.00","28-USC-2412(a)           ","Costs Per 28 USC 1920","0.00","","","400.00","N",
"Social Security Administration","CV-15-2254","U.S. District Court","New York - Eastern","CV-15-2254","","201600683","007472016","11/20/2015","0.00","","","0.00","","","400.00","28-USC-2412(a)           ","Costs Per 28 USC 1920","0.00","","","400.00","N",
"Social Security Administration","13-cv-0876","U.S. District Court","New York - Eastern","13-cv-0876","","201600684","007482016","11/20/2015","0.00","","","0.00","","","400.00","28-USC-2412(a)           ","Costs Per 28 USC 1920","0.00","","","400.00","N",
"Office of the Secretary of Defense - Agencies","2:14-cv-336","U.S. District Court","Tennessee - Eastern","90-5-1-4-20317","","201600685","006782016","12/21/2015","0.00","","","28608.50","33-USC-1365              ","Clean Water Act - Citizens' Suits (Attny Fees&Costs)","0.00","","","0.00","","","28608.50","N",
"Department of the Army","1:11-CV-1211-ODE","U.S. District Court","Georgia - Northern","2011V00435","","201600699","009182016","12/03/2015","79500.00","28-USC-2677 Miscellany   ","Federal Tort Claims Act/Settlement/Miscellany","0.00","","","0.00","","","0.00","","","79500.00","N",
"Drug Enforcement Adm","15-24","U.S. District Court","Louisiana - Middle","NONE PROVIDED","","201600700","006912016","11/18/2015","70000.00","28-USC-2677 Traffic      ","Federal Tort Claims Act/Settlement/Traffic","0.00","","","0.00","","","0.00","","","70000.00","N",
"Social Security Administration","5:14-CV-0472","U.S. District Court","New York - Northern","NONE PROVIDED","","201600704","006922016","11/18/2015","0.00","","","0.00","","","400.00","28-USC-2412(a)           ","Costs Per 28 USC 1920","0.00","","","400.00","N",
"Department of Justice; Social Security Administration","14-CV-0873","U.S. District Court","New York - Northern","14-CV-0873; 14-CV-0873","14-CV-0873","201600706","006972016","11/18/2015","0.00","","","0.00","","","400.00","28-USC-2412(a)           ","Costs Per 28 USC 1920","0.00","","","400.00","N",
"Social Security Administration","5:14-CV-0611","U.S. District Court","New York - Northern","NONE PROVIDED","","201600707","006792016","11/18/2015","0.00","","","0.00","","","15.39","28-USC-2412(a)           ","Costs Per 28 USC 1920","0.00","","","15.39","N",
"Social Security Administration","12-1483","U.S. District Court","New York - Northern","NONE PROVIDED","","201600709","006802016","11/18/2015","0.00","","","0.00","","","350.00","28-USC-2412(a)           ","Costs Per 28 USC 1920","0.00","","","350.00","N",
"Social Security Administration","5:13-CV-01128","U.S. District Court","New York - Northern","13-CV-1128","","201600710","007632016","11/20/2015","0.00","","","0.00","","","14.43","28-USC-2412(a)           ","Costs Per 28 USC 1920","0.00","","","14.43","N",
"Social Security Administration","1:14-CV-00045","U.S. District Court","Florida - Northern","2014V00401","","201600715","007662016","11/20/2015","0.00","","","0.00","","","400.00","28-USC-2412(a)           ","Costs Per 28 USC 1920","0.00","","","400.00","N",
"Fed Aviation Admin","1:15-CV-300","U.S. District Court","Virginia - Eastern","BLANK","","201600716","008202016","12/02/2015","225000.00","28-USC-2677  Aircrash    ","Federal Tort Claims Act/Settlement/Aircrash","0.00","","","0.00","","","0.00","","","225000.00","N",
"Social Security Administration","3:14-CV-00480","U.S. District Court","Wisconsin - Western","2014v00709","","201600717","010402016","12/14/2015","0.00","","","0.00","","","175.00","28-USC-2412(a)           ","Costs Per 28 USC 1920","0.00","","","175.00","N",
"Social Security Administration","3:14-CV-1710","U.S. District Court","Pennsylvania - Middle","2014V00584","","201600719","007002016","11/18/2015","0.00","","","0.00","","","58.50","28-USC-2412(a)           ","Costs Per 28 USC 1920","0.00","","","58.50","N",
"Customs and Border Protection","2:14-CV-00043","U.S. District Court","Texas - Western","61-76-9","","201600720","007622016","11/20/2015","50000.00","28-USC-2677 Miscellany   ","Federal Tort Claims Act/Settlement/Miscellany","0.00","","","0.00","","","0.00","","","50000.00","N",
"Social Security Administration","6:14-CV-01300","U.S. District Court","Kansas","2014V00884","","201600721","010872016","12/14/2015","0.00","","","0.00","","","400.00","28-USC-2412(a)           ","Costs Per 28 USC 1920","0.00","","","400.00","N",
"Drug Enforcement Adm","3:13-cv-00405-LRH-VPC","U.S. District Court","Nevada","RA-13-0057","","201600724","008012016","12/02/2015","0.00","","","113000.00","28-USC-2465              ","Return Of Property - Attny Fees&Costs","0.00","","","0.00","","","113000.00","N",
"Social Security Administration","14-CV-8401","U.S. District Court","Illinois - Northern","2014V02915","","201600726","006812016","11/18/2015","0.00","","","0.00","","","400.00","28-USC-2412(a)           ","Costs Per 28 USC 1920","0.00","","","400.00","N",
"Social Security Administration","2:14-cv-00075-ARS","U.S. District Court","North Dakota","2014V00075","","201600731","006992016","11/18/2015","0.00","","","0.00","","","400.00","28-USC-2412(a)           ","Costs Per 28 USC 1920","0.00","","","400.00","N",
"Department of Justice","2:13-cv-00326-PGR","U.S. District Court","Arizona","2013V00185","2013V00185","201600734","008682016","12/14/2015","1000000.00","28-USC-2677 Traffic      ","Federal Tort Claims Act/Settlement/Traffic","0.00","","","0.00","","","0.00","","","1000000.00","N",
"Office of the Secretary of Defense - Agencies","2:14-CV-1831","U.S. District Court","California  - Easterm","2014V00681","","201600736","009742016","12/18/2015","332500.00","28-USC-2677 Traffic      ","Federal Tort Claims Act/Settlement/Traffic","0.00","","","0.00","","","0.00","","","332500.00","N",
"Office of the Secretary of Defense - Agencies","2:14-CV-1831","U.S. District Court","California  - Easterm","2014V00681","","201600736","009752016","12/18/2015","17500.00","28-USC-2677 Traffic      ","Federal Tort Claims Act/Settlement/Traffic","0.00","","","0.00","","","0.00","","","17500.00","N",
"Social Security Administration","1:14-CV-00142","U.S. District Court","Kentucky - Western","1:14-CV-142","","201600737","007122016","11/20/2015","0.00","","","0.00","","","420.10","28-USC-2412(a)           ","Costs Per 28 USC 1920","0.00","","","420.10","N",
"Immigration & Nat","14-cv-6309","U.S. District Court","California  - Central","14-cv-6309","","201600739","010412016","12/14/2015","200000.00","42-USC-2000e-16          ","Title VII, Discrimination In Federal Employment","0.00","","","0.00","","","0.00","","","200000.00","Y",
"Department of Agriculture","00-CV-2502","U.S. District Court","District of Columbia","136-16-215","","201600740","010702016","12/14/2015","62500.00","15-USC-1691e             ","Equal Credit Opportunity Act","0.00","","","0.00","","","0.00","","","62500.00","N",
"Social Security Administration","1:14-CV-52","U.S. District Court","Florida - Northern","2014V00401","","201600741","007042016","11/18/2015","0.00","","","0.00","","","400.00","28-USC-2412(a)           ","Costs Per 28 USC 1920","0.00","","","400.00","N",
"Social Security Administration","C15-077 RSM","U.S. District Court","Washington - Western","2015v00208","","201600742","007052016","11/18/2015","11.80","28-USC-2412(a)           ","Costs Per 28 USC 1920","0.00","","","0.00","","","0.00","","","11.80","N",
"Social Security Administration","2:15-CV-00088-MAT","U.S. District Court","Washington - Western","2015v00211","","201600743","007062016","11/18/2015","400.00","28-USC-2412(a)           ","Costs Per 28 USC 1920","0.00","","","0.00","","","0.00","","","400.00","N",
"Social Security Administration","2:15-CV-0486","U.S. District Court","Washington - Western","2015V00484","","201600745","007012016","11/18/2015","0.00","","","0.00","","","14.30","28-USC-2412(a)           ","Costs Per 28 USC 1920","0.00","","","14.30","N",
"Social Security Administration","2:14-CV-01664","U.S. District Court","Washington - Western","2014V01548","","201600747","007212016","11/20/2015","0.00","","","0.00","","","12.90","28-USC-2412(a)           ","Costs Per 28 USC 1920","0.00","","","12.90","N",
"Department of the Army","3:14-CV-00272","U.S. District Court","Ohio - Southern","NONE PROVIDED","","201600753","007232016","11/20/2015","26500.00","28-USC-2677 Traffic      ","Federal Tort Claims Act/Settlement/Traffic","0.00","","","0.00","","","0.00","","","26500.00","N",
"Social Security Administration","3:15-CV-05110","U.S. District Court","Washington - Western","NONE PROVIDED","","201600754","007092016","11/20/2015","0.00","","","0.00","","","19.60","28-USC-2412(a)           ","Costs Per 28 USC 1920","0.00","","","19.60","N",
"Social Security Administration","0:15-cv-316-CMC","U.S. District Court","South Carolina","2015V00180","","201600756","007282016","11/20/2015","0.00","","","0.00","","","407.00","28-USC-2412(a)           ","Costs Per 28 USC 1920","0.00","","","407.00","N",
"Social Security Administration","5:15-cv-00668-TMC","U.S. District Court","South Carolina","2015V00377","","201600757","007202016","11/20/2015","0.00","","","0.00","","","22.31","28-USC-2412(a)           ","Costs Per 28 USC 1920","0.00","","","22.31","N",
"Social Security Administration","14 Civ 8404 (KMK) (PED)","U.S. District Court","New York - Southern","14 Civ 8404 (KMK) (PED)","","201600760","007302016","11/20/2015","350.00","28-USC-2412(a)           ","Costs Per 28 USC 1920","0.00","","","0.00","","","0.00","","","350.00","N",
"Social Security Administration","4:14-cv-02470-RMG","U.S. District Court","South Carolina","2014V01227","","201600762","007272016","11/20/2015","0.00","","","0.00","","","7.00","28-USC-2412(a)           ","Costs Per 28 USC 1920","0.00","","","7.00","N",
"Social Security Administration","2:13-cv-05049-MAM","U.S. District Court","Pennsylvania - Eastern","Not provided","Not provided","201600765","007162016","11/20/2015","0.00","","","0.00","","","400.00","28-USC-2412(a)           ","Costs Per 28 USC 1920","0.00","","","400.00","N",
"Department of Veterans Affairs","11-1654","U.S. District Court","Louisiana - Eastern","2011V00378","","201600766","009772016","01/19/2016","30432.00","28-USC-2677 Med Mal      ","Federal Tort Claims Act/Settlement/Med Mal","0.00","","","9117.75","28-USC-2677 Med Mal      ","Federal Tort Claims Act/Settlement/Med Mal","53.66","31-USC-1304(b)-FTCA      ","Interest - Unsuccessful Appeal - FTCA","39603.41","N",
"Social Security Administration","2:14-1914-RMG","U.S. District Court","South Carolina","2014V00983","","201600768","007182016","11/20/2015","7.00","28-USC-2412(a)           ","Costs Per 28 USC 1920","0.00","","","0.00","","","0.00","","","7.00","N",
"Social Security Administration","3:15-CV-05007","U.S. District Court","Washington - Western","2015V00114","","201600772","007222016","11/20/2015","0.00","","","0.00","","","419.00","28-USC-2412(a)           ","Costs Per 28 USC 1920","0.00","","","419.00","N",
"Social Security Administration","14 C 50241","U.S. District Court","Illinois - Northern","2014V02606","","201600774","007832016","11/27/2015","400.00","28-USC-2412(a)           ","Costs Per 28 USC 1920","0.00","","","0.00","","","0.00","","","400.00","N",
"Social Security Administration","6:14-cv-00543-RAW","U.S. District Court","Oklahoma - Eastern","CIV-14-543-RAW","","201600778","008102016","12/02/2015","0.00","","","0.00","","","450.00","28-USC-2412(a)           ","Costs Per 28 USC 1920","0.00","","","450.00","N",
"Social Security Administration","14-cv-4841 (LIB)","U.S. District Court","Minnesota","2015V00572","","201600786","007422016","11/20/2015","500.00","28-USC-2412(a)           ","Costs Per 28 USC 1920","0.00","","","0.00","","","0.00","","","500.00","N",
"Department of the Army","1:15cv74","U.S. District Court","Virginia - Eastern","1:15cv74","","201600793","008132016","12/02/2015","100000.00","28-USC-2677 Med Mal      ","Federal Tort Claims Act/Settlement/Med Mal","0.00","","","0.00","","","0.00","","","100000.00","N",
"Bureau of Prisons","1:14-CV-1057","U.S. District Court","Pennsylvania - Middle","NONE PROVIDED","","201600796","007592016","11/20/2015","1500.00","28-USC-2677 Miscellany   ","Federal Tort Claims Act/Settlement/Miscellany","0.00","","","0.00","","","0.00","","","1500.00","N",
"Social Security Administration","14-988-RGA","U.S. District Court","Delaware","14-cv-988","14-cv-988","201600800","008122016","12/02/2015","400.00","28-USC-2412(a)           ","Costs Per 28 USC 1920","0.00","","","0.00","","","0.00","","","400.00","N",
"Department of Navy","2:14-cv-547-HCM-TEM","U.S. District Court","Virginia - Eastern","61-79-1153","","201600808","008472016","12/03/2015","183041.18","46-USC-31101et seq       ","Public Vessels Act","0.00","","","0.00","","","0.00","","","183041.18","N",
"Social Security Administration","8:11-cv-1625-T-MAP","U.S. District Court","Florida - Middle","2011V03065","","201600810","008612016","12/09/2015","0.00","","","0.00","","","350.00","28-USC-2412(a)           ","Costs Per 28 USC 1920","0.00","","","350.00","N",
"Department of Navy","7:14-cv-60-FL","U.S. District Court","North Carolina - Eastern","2014v00423","","201600815","007602016","11/20/2015","999999.99","28-USC-2677 Med Mal      ","Federal Tort Claims Act/Settlement/Med Mal","0.00","","","0.00","","","0.00","","","999999.99","N",
"Social Security Administration","15-C-1209","U.S. District Court","Illinois - Northern","2015V00552","","201600816","008482016","12/03/2015","0.00","","","0.00","","","400.00","28-USC-2412(a)           ","Costs Per 28 USC 1920","0.00","","","400.00","N",
"Social Security Administration","3:14-cv-00653-bbc","U.S. District Court","Wisconsin - Western","2014V00738","","201600817","008142016","12/02/2015","0.00","","","0.00","","","400.00","28-USC-2412(a)           ","Costs Per 28 USC 1920","0.00","","","400.00","N",
"Government Printing Office","74-1101","U.S. District Court","District of Columbia","NONE PROVIDED","NONE PROVIDED","201600820","007992016","08/01/2016","1879.10","42-USC-2000e-16          ","Title VII, Discrimination In Federal Employment","0.00","","","0.00","","","0.00","","","1879.10","N",
"Department of Navy","2:15-cv-00180-DBH","U.S. District Court","Maine","2015V00257","","201600824","023502016","02/25/2016","0.00","","","20311.50","29-USC-206(d) CT of F Cl ","Equal Pay Act/FLSA","0.00","","","0.00","","","20311.50","N",
"Department of Navy","2:15-cv-00180-DBH","U.S. District Court","Maine","2015V00257","","201600824","023512016","03/24/2016","12688.50","29-USC-206(d) CT of F Cl ","Equal Pay Act/FLSA","0.00","","","0.00","","","0.00","","","12688.50","N",
"Department of Veterans Affairs","3:15-CV-01354","U.S. District Court","California  - Northern","NONE PROVIDED","","201600827","008652016","12/09/2015","800000.00","28-USC-2677 Med Mal      ","Federal Tort Claims Act/Settlement/Med Mal","0.00","","","0.00","","","0.00","","","800000.00","N",
"Social Security Administration","13-C-6390","U.S. District Court","Illinois - Northern","2013V02586","","201600832","008022016","12/02/2015","0.00","","","0.00","","","400.00","28-USC-2412(a)           ","Costs Per 28 USC 1920","0.00","","","400.00","N",
"Marshals Service","15-CV-00565","U.S. District Court","Oklahoma - Northern","NONE PROVIDED","","201600833","009222016","12/03/2015","105000.00","29-USC-794a              ","Disability discrim-federal employment","0.00","","","0.00","","","0.00","","","105000.00","Y",
"Department of Agriculture","97-cv-1978","U.S. District Court","District of Columbia","97-cv-1978","","201600835","010552016","12/14/2015","120000.00","15-USC-1691e             ","Equal Credit Opportunity Act","0.00","","","0.00","","","0.00","","","120000.00","N",
"Department of Agriculture","97-cv-1978","U.S. District Court","District of Columbia","97-cv-1978","","201600835","010562016","12/14/2015","10000.00","15-USC-1691e             ","Equal Credit Opportunity Act","0.00","","","0.00","","","0.00","","","10000.00","N",
"Department of Agriculture","4:12-cv-00429","U.S. District Court","Texas - Northern","12-cv-00429","","201600839","022352016","02/22/2016","5442.25","28-USC-2412(a)           ","Costs Per 28 USC 1920","0.00","","","0.00","","","0.00","","","5442.25","N",
"Social Security Administration","3:14-CV-582","U.S. District Court","North Carolina - Western","NONE PROVIDED","","201600840","008152016","12/02/2015","0.00","","","0.00","","","419.44","28-USC-2412(a)           ","Costs Per 28 USC 1920","0.00","","","419.44","N",
"Department of Commerce","13-656","U.S. District Court","Louisiana - Middle","NONE PROVIDED","","201600843","009672016","01/19/2016","50000.00","29-USC-794a              ","Disability discrim-federal employment","0.00","","","0.00","","","0.00","","","50000.00","Y",
"Natl Park Service","14C7606","U.S. District Court","Illinois - Northern","2015V02506","","201600845","008592016","12/03/2015","4400.00","28-USC-2677 Prop-Maint   ","Federal Tort Claims Act/Settlement/Prop-Maint","0.00","","","0.00","","","0.00","","","4400.00","N",
"Social Security Administration","3:14-cv-00388-DPJ-LRA","U.S. District Court","Mississippi - Southern","3:14-cv-388-DPJ-LRA","","201600846","008092016","12/02/2015","0.00","","","0.00","","","472.98","28-USC-2412(a)           ","Costs Per 28 USC 1920","0.00","","","472.98","N",
"Social Security Administration","4:14-cv-01543-JAR","U.S. District Court","Missouri - Eastern","2014V00563","","201600847","007972016","12/02/2015","0.00","","","0.00","","","400.00","28-USC-2412(a)           ","Costs Per 28 USC 1920","0.00","","","400.00","N",
"Natl Guard Bureau; US Army Corps of Engineers","1:06-CV-01559","U.S. District Court","California  - Easterm","90-7-3-17947/1; 90-7-3-17947/1","","201600851","008422016","12/08/2015","2313.57","42-USC-9607              ","CERCLA/Superfund","0.00","","","0.00","","","0.00","","","2313.57","N",
"Natl Guard Bureau; US Army Corps of Engineers","1:06-CV-01559","U.S. District Court","California  - Easterm","90-7-3-17947/1; 90-7-3-17947/1","","201600851","008432016","12/08/2015","3138.30","42-USC-9607              ","CERCLA/Superfund","0.00","","","0.00","","","0.00","","","3138.30","N",
"Natl Guard Bureau; US Army Corps of Engineers","1:06-CV-01559","U.S. District Court","California  - Easterm","90-7-3-17947/1; 90-7-3-17947/1","","201600851","008442016","12/08/2015","4141.62","42-USC-9607              ","CERCLA/Superfund","0.00","","","0.00","","","0.00","","","4141.62","N",
"Drug Enforcement Adm","15cv632 L BLM","U.S. District Court","California  - Southern","2015V00112","","201600856","009942016","12/09/2015","35000.00","28-USC-2677 Traffic      ","Federal Tort Claims Act/Settlement/Traffic","0.00","","","0.00","","","0.00","","","35000.00","N",
"Customs and Border Protection","14cv1456 AJB RBB","U.S. District Court","California  - Southern","2014v00256","","201600857","009242016","12/03/2015","850000.00","28-USC-2677 Traffic      ","Federal Tort Claims Act/Settlement/Traffic","0.00","","","0.00","","","0.00","","","850000.00","N",
"Department of Veterans Affairs","15-cv-2086","U.S. District Court","Illinois - Central","2014V00399","","201600861","008252016","12/02/2015","90000.00","28-USC-2677 Prop-Maint   ","Federal Tort Claims Act/Settlement/Prop-Maint","0.00","","","0.00","","","0.00","","","90000.00","N",
"Department of Health and Human Services","CV-10-00198-PHX-ROS","U.S. District Court","Arizona","2010V00145","","201600862","009892016","12/14/2015","250000.00","28-USC-2677 Fls-Arrest   ","Federal Tort Claims Act/Settlement/Fls-Arrest","0.00","","","0.00","","","0.00","","","250000.00","N",
"Social Security Administration","8:14-cv-1165-T-MAP","U.S. District Court","Florida - Middle","2014V03188","","201600866","008822016","01/19/2016","0.00","","","0.00","","","400.00","28-USC-2412(a)           ","Costs Per 28 USC 1920","0.00","","","400.00","N",
"Department of Navy","15cv1013-GPC-JLB","U.S. District Court","California  - Southern","201500V00178","","201600867","008832016","12/28/2015","250000.00","28-USC-2677 Med Mal      ","Federal Tort Claims Act/Settlement/Med Mal","0.00","","","0.00","","","0.00","","","250000.00","N",
"Department of Veterans Affairs","14C5442","U.S. District Court","Illinois - Northern","14C5442","","201600868","008842016","12/28/2015","19000.00","42-USC-2000e-16          ","Title VII, Discrimination In Federal Employment","0.00","","","0.00","","","0.00","","","19000.00","Y",
"Social Security Administration","6:13-cv-00380-JHP-KEW","U.S. District Court","Oklahoma - Eastern","CIV-13-380-JHP-KEW","","201600869","008582016","12/03/2015","0.00","","","0.00","","","421.31","28-USC-2412(a)           ","Costs Per 28 USC 1920","0.00","","","421.31","N",
"Social Security Administration","3:15cv323","U.S. District Court","Virginia - Eastern","12345","","201600870","012922016","12/31/2015","0.00","","","0.00","","","400.00","28-USC-2412(a)           ","Costs Per 28 USC 1920","0.00","","","400.00","N",
"Social Security Administration","1:13-cv-02878-GBC","U.S. District Court","Pennsylvania - Middle","2013V01212","","201600871","008782016","12/09/2015","0.00","","","0.00","","","400.00","28-USC-2412(a)           ","Costs Per 28 USC 1920","0.00","","","400.00","N",
"US Army Corps of Engineers","2:13-CV-00092","U.S. District Court","Georgia - Southern","NONE PROVIDED","","201600872","008872016","12/28/2015","380000.00","28-USC-2677 Med Mal      ","Federal Tort Claims Act/Settlement/Med Mal","0.00","","","0.00","","","0.00","","","380000.00","N",
"Department of Navy","95-277","U.S. District Court","Pennsylvania - Eastern","90-11-3-1352A","","201600875","009212016","12/03/2015","36676.92","42-USC-9607              ","CERCLA/Superfund","0.00","","","0.00","","","0.00","","","36676.92","N",
"U.S. Equal Employment Opportunity Comm.","8:09-CV-02573-RWT","U.S. District Court","Maryland","001-2016","001-2016","201600884","008562016","12/03/2015","0.00","","","0.00","","","938771.50","42 USC 2000e-5           ","Attorney fees, expenses, costs against EEOC","0.00","","","938771.50","N",
"Social Security Administration","3:14cv30187-MGM","U.S. District Court","Massachusetts","14-cv-30187-MGM","","201600886","008672016","12/09/2015","400.00","28-USC-2412(a)           ","Costs Per 28 USC 1920","0.00","","","0.00","","","0.00","","","400.00","N",
